Origin,Destination,Departure Date,Flight Number,Departure Time,Arrival Time,Duration,Price,Stops,Route Type,Distance (MI)
"HPN","MCO","09/02/2025 2:40pm","B6 595","09/02/2025 5:30pm","170","$99","https://www.jetblue.com/booking/cb-flights?from=HPN&to=MCO&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","973"
"HPN","MCO","09/02/2025 4:05pm","B6 495","09/02/2025 6:59pm","174","$99","https://www.jetblue.com/booking/cb-flights?from=HPN&to=MCO&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","973"
"HPN","MCO","09/02/2025 8:30pm","B6 195","09/02/2025 11:13pm","163","$99","https://www.jetblue.com/booking/cb-flights?from=HPN&to=MCO&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","973"
"HPN","MCO","09/02/2025 8:30am","B6 813","09/02/2025 5:35pm","545","$292","https://www.jetblue.com/booking/cb-flights?from=HPN&to=MCO&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","973"
"HPN","FLL","09/02/2025 8:30am","B6 813","09/02/2025 11:25am","175","$155","https://www.jetblue.com/booking/cb-flights?from=HPN&to=FLL&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1100"
"HPN","FLL","09/02/2025 9:00pm","B6 613","09/02/2025 11:59pm","179","$155","https://www.jetblue.com/booking/cb-flights?from=HPN&to=FLL&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1100"
"HPN","FLL","09/02/2025 9:45am","B6 2695","09/02/2025 6:15pm","510","$226","https://www.jetblue.com/booking/cb-flights?from=HPN&to=FLL&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1100"
"HPN","ACK","09/02/2025 8:56am","B6 2121","09/02/2025 10:00am","64","$186","https://www.jetblue.com/booking/cb-flights?from=HPN&to=ACK&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","190"
"HPN","ACK","09/02/2025 3:59pm","B6 2666","09/02/2025 5:07pm","68","$186","https://www.jetblue.com/booking/cb-flights?from=HPN&to=ACK&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","190"
"GYE","JFK","09/02/2025 7:29am","B6 1770","09/02/2025 2:59pm","390","$632","https://www.jetblue.com/booking/cb-flights?from=GYE&to=JFK&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2982"
"GYE","JFK","09/02/2025 12:15pm","B6 528","09/02/2025 7:50pm","395","$722","https://www.jetblue.com/booking/cb-flights?from=GYE&to=JFK&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2982"
"GYE","FLL","09/02/2025 2:40pm","B6 1256","09/02/2025 8:11pm","271","$361","https://www.jetblue.com/booking/cb-flights?from=GYE&to=FLL&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1951"
"GUA","JFK","09/02/2025 3:32pm","B6 1329","09/02/2025 10:24pm","292","$433","https://www.jetblue.com/booking/cb-flights?from=GUA&to=JFK&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2064"
"GUA","FLL","09/02/2025 1:11pm","B6 1383","09/02/2025 6:00pm","169","$124","https://www.jetblue.com/booking/cb-flights?from=GUA&to=FLL&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1039"
"GND","JFK","09/02/2025 4:38pm","B6 350","09/02/2025 9:40pm","302","$392","https://www.jetblue.com/booking/cb-flights?from=GND&to=JFK&depart=09%2F02%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2109"
