Flight Number,Origin,Destination,Departure Datetime,Arrival Datetime,Elapsed Minutes,Cheapest Price,Search URL,Error Status,Equipment
B6 252,RSW,HPN,11/30/2025 7:00am,11/30/2025 9:51am,171,$609,https://www.jetblue.com/booking/cb-flights?from=RSW&to=HPN&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1252,RSW,HPN,11/30/2025 2:55pm,11/30/2025 5:43pm,168,$609,https://www.jetblue.com/booking/cb-flights?from=RSW&to=HPN&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2834,RSW,ORH,11/30/2025 6:22am,11/30/2025 9:16am,174,$452,https://www.jetblue.com/booking/cb-flights?from=RSW&to=ORH&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1892,RSW,PVD,11/30/2025 1:47pm,11/30/2025 4:44pm,177,$658,https://www.jetblue.com/booking/cb-flights?from=RSW&to=PVD&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1377,SAP,JFK,11/30/2025 11:51pm,11/30/2025 5:30am,279,$194,https://www.jetblue.com/booking/cb-flights?from=SAP&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 450,SAV,BOS,11/30/2025 1:44pm,11/30/2025 4:12pm,148,$709,https://www.jetblue.com/booking/cb-flights?from=SAV&to=BOS&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 250,SAV,BOS,11/30/2025 8:59pm,11/30/2025 11:24pm,145,$269,https://www.jetblue.com/booking/cb-flights?from=SAV&to=BOS&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 842,SAV,JFK,11/30/2025 10:48am,11/30/2025 12:52pm,124,$445,https://www.jetblue.com/booking/cb-flights?from=SAV&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 742,SAV,JFK,11/30/2025 12:23pm,11/30/2025 2:29pm,126,$514,https://www.jetblue.com/booking/cb-flights?from=SAV&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2842,SAV,JFK,11/30/2025 7:54pm,11/30/2025 10:05pm,131,$445,https://www.jetblue.com/booking/cb-flights?from=SAV&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2538,SDQ,SJU,11/30/2025 2:50pm,11/30/2025 3:53pm,63,$295,https://www.jetblue.com/booking/cb-flights?from=SDQ&to=SJU&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1938,SDQ,SJU,11/30/2025 8:29pm,11/30/2025 9:31pm,62,$177,https://www.jetblue.com/booking/cb-flights?from=SDQ&to=SJU&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 938,SJD,JFK,11/30/2025 2:08pm,11/30/2025 9:18pm,310,$1347,https://www.jetblue.com/booking/cb-flights?from=SJD&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 38,SJO,FLL,11/30/2025 2:00pm,11/30/2025 5:58pm,178,$653,https://www.jetblue.com/booking/cb-flights?from=SJO&to=FLL&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1794,SJO,JFK,11/30/2025 11:59pm,11/30/2025 5:59am,300,$463,https://www.jetblue.com/booking/cb-flights?from=SJO&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1696,SJO,MCO,11/30/2025 12:10pm,11/30/2025 4:32pm,202,$437,https://www.jetblue.com/booking/cb-flights?from=SJO&to=MCO&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 996,SJO,MCO,11/30/2025 3:59pm,11/30/2025 8:19pm,200,$490,https://www.jetblue.com/booking/cb-flights?from=SJO&to=MCO&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1703,SJU,MDE,11/30/2025 11:30am,11/30/2025 1:14pm,164,$196,https://www.jetblue.com/booking/cb-flights?from=SJU&to=MDE&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 431,SJU,PUJ,11/30/2025 8:20am,11/30/2025 9:14am,54,$104,https://www.jetblue.com/booking/cb-flights?from=SJU&to=PUJ&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2631,SJU,PUJ,11/30/2025 12:08pm,11/30/2025 1:05pm,57,$104,https://www.jetblue.com/booking/cb-flights?from=SJU&to=PUJ&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2931,SJU,PUJ,11/30/2025 6:17pm,11/30/2025 7:14pm,57,$104,https://www.jetblue.com/booking/cb-flights?from=SJU&to=PUJ&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2537,SJU,SDQ,11/30/2025 12:35pm,11/30/2025 1:38pm,63,$119,https://www.jetblue.com/booking/cb-flights?from=SJU&to=SDQ&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1937,SJU,SDQ,11/30/2025 6:16pm,11/30/2025 7:19pm,63,$119,https://www.jetblue.com/booking/cb-flights?from=SJU&to=SDQ&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1607,SJU,STI,11/30/2025 1:26pm,11/30/2025 2:41pm,75,$104,https://www.jetblue.com/booking/cb-flights?from=SJU&to=STI&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2752,SJU,TPA,11/30/2025 5:10am,11/30/2025 7:21am,191,$265,https://www.jetblue.com/booking/cb-flights?from=SJU&to=TPA&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 952,SJU,TPA,11/30/2025 10:48am,11/30/2025 1:00pm,192,$335,https://www.jetblue.com/booking/cb-flights?from=SJU&to=TPA&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1752,SJU,TPA,11/30/2025 6:58pm,11/30/2025 9:07pm,189,$295,https://www.jetblue.com/booking/cb-flights?from=SJU&to=TPA&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 297,SKB,JFK,11/30/2025 3:22pm,11/30/2025 7:00pm,278,$1271,https://www.jetblue.com/booking/cb-flights?from=SKB&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 248,SLC,BOS,11/30/2025 10:36pm,11/30/2025 5:00am,264,$249,https://www.jetblue.com/booking/cb-flights?from=SLC&to=BOS&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 72,SLC,JFK,11/30/2025 11:54pm,11/30/2025 6:14am,260,$334,https://www.jetblue.com/booking/cb-flights?from=SLC&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1940,SRQ,BOS,11/30/2025 11:29am,11/30/2025 2:39pm,190,$573,https://www.jetblue.com/booking/cb-flights?from=SRQ&to=BOS&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 440,SRQ,BOS,11/30/2025 12:59pm,11/30/2025 4:10pm,191,$670,https://www.jetblue.com/booking/cb-flights?from=SRQ&to=BOS&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1440,SRQ,BOS,11/30/2025 7:17pm,11/30/2025 10:23pm,186,$573,https://www.jetblue.com/booking/cb-flights?from=SRQ&to=BOS&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 464,SRQ,JFK,11/30/2025 6:00am,11/30/2025 8:46am,166,$497,https://www.jetblue.com/booking/cb-flights?from=SRQ&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 164,SRQ,JFK,11/30/2025 4:03pm,11/30/2025 6:54pm,171,$646,https://www.jetblue.com/booking/cb-flights?from=SRQ&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 594,STI,EWR,11/30/2025 3:19am,11/30/2025 6:18am,239,$453,https://www.jetblue.com/booking/cb-flights?from=STI&to=EWR&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1266,STI,MCO,11/30/2025 9:30am,11/30/2025 11:08am,158,$411,https://www.jetblue.com/booking/cb-flights?from=STI&to=MCO&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1608,STI,SJU,11/30/2025 3:52pm,11/30/2025 5:07pm,75,$224,https://www.jetblue.com/booking/cb-flights?from=STI&to=SJU&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1640,SVD,JFK,11/30/2025 4:52pm,11/30/2025 9:03pm,311,$579,https://www.jetblue.com/booking/cb-flights?from=SVD&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 788,SXM,JFK,11/30/2025 3:15pm,11/30/2025 6:45pm,270,$1239,https://www.jetblue.com/booking/cb-flights?from=SXM&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1188,SXM,JFK,11/30/2025 4:15pm,11/30/2025 7:44pm,269,$1239,https://www.jetblue.com/booking/cb-flights?from=SXM&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 888,SXM,JFK,11/30/2025 5:14pm,11/30/2025 8:40pm,266,$1239,https://www.jetblue.com/booking/cb-flights?from=SXM&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 374,SYR,BOS,11/30/2025 5:01am,11/30/2025 6:10am,69,$109,https://www.jetblue.com/booking/cb-flights?from=SYR&to=BOS&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 315,SYR,JFK,11/30/2025 6:01am,11/30/2025 7:25am,84,$84,https://www.jetblue.com/booking/cb-flights?from=SYR&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2802,SYR,JFK,11/30/2025 1:36pm,11/30/2025 2:51pm,75,$159,https://www.jetblue.com/booking/cb-flights?from=SYR&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1534,TPA,BDL,11/30/2025 12:40pm,11/30/2025 3:29pm,169,$393,https://www.jetblue.com/booking/cb-flights?from=TPA&to=BDL&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2365,TPA,CUN,11/30/2025 10:42am,11/30/2025 12:44pm,122,$151,https://www.jetblue.com/booking/cb-flights?from=TPA&to=CUN&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1365,TPA,CUN,11/30/2025 1:59pm,11/30/2025 4:00pm,121,$151,https://www.jetblue.com/booking/cb-flights?from=TPA&to=CUN&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2074,TPA,EWR,11/30/2025 11:16am,11/30/2025 1:59pm,163,$437,https://www.jetblue.com/booking/cb-flights?from=TPA&to=EWR&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 874,TPA,EWR,11/30/2025 1:00pm,11/30/2025 3:42pm,162,$437,https://www.jetblue.com/booking/cb-flights?from=TPA&to=EWR&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2274,TPA,EWR,11/30/2025 9:35pm,11/30/2025 12:10am,155,$329,https://www.jetblue.com/booking/cb-flights?from=TPA&to=EWR&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 548,TPA,HPN,11/30/2025 9:00am,11/30/2025 11:47am,167,$405,https://www.jetblue.com/booking/cb-flights?from=TPA&to=HPN&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 48,TPA,LGA,11/30/2025 10:22am,11/30/2025 1:00pm,158,$531,https://www.jetblue.com/booking/cb-flights?from=TPA&to=LGA&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1248,TPA,LGA,11/30/2025 6:55pm,11/30/2025 9:30pm,155,$531,https://www.jetblue.com/booking/cb-flights?from=TPA&to=LGA&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1690,TPA,PVD,11/30/2025 8:43pm,11/30/2025 11:30pm,167,$509,https://www.jetblue.com/booking/cb-flights?from=TPA&to=PVD&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2751,TPA,SJU,11/30/2025 8:06am,11/30/2025 12:00pm,174,$265,https://www.jetblue.com/booking/cb-flights?from=TPA&to=SJU&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 951,TPA,SJU,11/30/2025 5:23pm,11/30/2025 9:14pm,171,$295,https://www.jetblue.com/booking/cb-flights?from=TPA&to=SJU&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1751,TPA,SJU,11/30/2025 8:22pm,11/30/2025 12:14am,172,$215,https://www.jetblue.com/booking/cb-flights?from=TPA&to=SJU&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2880,TQO,JFK,11/30/2025 3:35pm,11/30/2025 7:30pm,235,$674,https://www.jetblue.com/booking/cb-flights?from=TQO&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 882,UVF,JFK,11/30/2025 5:01pm,11/30/2025 9:04pm,303,$850,https://www.jetblue.com/booking/cb-flights?from=UVF&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 604,YVR,JFK,11/30/2025 10:30pm,11/30/2025 6:42am,312,$282,https://www.jetblue.com/booking/cb-flights?from=YVR&to=JFK&depart=11%2F30%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 938,SJD,JFK,10/03/2025 1:37pm,10/03/2025 10:00pm,323,$269,https://www.jetblue.com/booking/cb-flights?from=SJD&to=JFK&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 38,SJO,FLL,10/03/2025 1:00pm,10/03/2025 6:07pm,187,$108,https://www.jetblue.com/booking/cb-flights?from=SJO&to=FLL&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1365,TPA,CUN,10/03/2025 11:42am,10/03/2025 12:40pm,118,$241,https://www.jetblue.com/booking/cb-flights?from=TPA&to=CUN&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 874,TPA,EWR,10/03/2025 2:00pm,10/03/2025 4:43pm,163,$149,https://www.jetblue.com/booking/cb-flights?from=TPA&to=EWR&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 548,TPA,HPN,10/03/2025 7:15pm,10/03/2025 10:06pm,171,$195,https://www.jetblue.com/booking/cb-flights?from=TPA&to=HPN&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 126,TPA,JFK,10/03/2025 7:00am,10/03/2025 9:46am,166,$149,https://www.jetblue.com/booking/cb-flights?from=TPA&to=JFK&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 226,TPA,JFK,10/03/2025 2:00pm,10/03/2025 4:41pm,161,$149,https://www.jetblue.com/booking/cb-flights?from=TPA&to=JFK&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1248,TPA,LGA,10/03/2025 12:21pm,10/03/2025 3:00pm,159,$149,https://www.jetblue.com/booking/cb-flights?from=TPA&to=LGA&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 48,TPA,LGA,10/03/2025 5:45pm,10/03/2025 8:30pm,165,$149,https://www.jetblue.com/booking/cb-flights?from=TPA&to=LGA&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1690,TPA,PVD,10/03/2025 8:40am,10/03/2025 11:41am,181,$169,https://www.jetblue.com/booking/cb-flights?from=TPA&to=PVD&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2751,TPA,SJU,10/03/2025 6:55pm,10/03/2025 9:56pm,181,$160,https://www.jetblue.com/booking/cb-flights?from=TPA&to=SJU&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1682,UVF,JFK,10/03/2025 3:20pm,10/03/2025 8:14pm,294,$365,https://www.jetblue.com/booking/cb-flights?from=UVF&to=JFK&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 604,YVR,JFK,10/03/2025 10:25pm,10/03/2025 6:48am,323,$240,https://www.jetblue.com/booking/cb-flights?from=YVR&to=JFK&depart=10%2F03%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 641,BOS,CLE,10/04/2025 11:25am,10/04/2025 1:28pm,123,$89,https://www.jetblue.com/booking/cb-flights?from=BOS&to=CLE&depart=10%2F04%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1341,BOS,CLE,10/04/2025 3:30pm,10/04/2025 5:30pm,120,$89,https://www.jetblue.com/booking/cb-flights?from=BOS&to=CLE&depart=10%2F04%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 785,BOS,POP,10/04/2025 11:40am,10/04/2025 3:39pm,239,$174,https://www.jetblue.com/booking/cb-flights?from=BOS&to=POP&depart=10%2F04%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 206,BOS,PQI,10/04/2025 8:55pm,10/04/2025 10:40pm,105,$54,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PQI&depart=10%2F04%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2895,BOS,PUJ,10/04/2025 7:00am,10/04/2025 11:05am,245,$176,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PUJ&depart=10%2F04%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2083,BOS,RDU,10/04/2025 10:10am,10/04/2025 12:26pm,136,$144,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RDU&depart=10%2F04%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
